location,role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the water resources sector.,"Kuwait will raise awareness of climate change effects on water resources, use water conservation technologies, and assess depletion risks.",Short-term actions ▪ Raise awareness of Climate Change Effects on Water Resources in the country. ▪ Utilize water conservation technologies. ▪ Develop risk assessment on water resources depletion in the face of Climate Change conditions in Kuwait.,5.3.2 Adaptation Plans to enhance the resilience of the Water Resources,"This is a sub-policy because it is a listed short-term action under the water adaptation plan. It combines awareness, technology deployment, and risk assessment.",Adaptation,False,direct,Resource Efficiency
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the water resources sector.,Kuwait will incorporate adaptation into Ministry of Electricity and Water actions and use hydraulic-model programs for water-level information.,Medium-term actions ▪ Incorporate measures for adaptation to climate change into actions carried out by the Ministry of Electricity and Water. ▪ Invest in high end and accurate programs to refer to information about water level based on hydraulic models.,5.3.2 Adaptation Plans to enhance the resilience of the Water Resources,This is a sub-policy because it is a listed medium-term action under the parent plan. It includes both mainstreaming and technical investment.,Adaptation,True,direct,
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the water resources sector.,"Kuwait will control water prices, increase block tariffs, reduce water consumption, and improve irrigation systems and methods.",▪ Control water prices such as water consumption are fair and reasonable by all consumers. ▪ Increase water block-tariff to control unnecessary water consumption. ▪ Utilize technologies to reduce water consumption. ▪ Adapt efficient irrigation methods to reduce water losses.,5.3.2 Adaptation Plans to enhance the resilience of the Water Resources,This is a sub-policy because it is a grouped medium-term action under the parent plan. It includes a financial instrument element through block tariffs and clear resource-efficiency measures.,Resource Efficiency,True,direct,Adaptation
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the water resources sector.,"Kuwait will design water-protection policies, support climate impact modeling, expand reverse osmosis and water-efficient devices, and develop integrated climatic and hydrological models.","Long-term actions ▪ Design effective policies to preserve and protect water resources. ▪ Support research and development to model the impact of climate change on water resources. ▪ Involve more environmentally sustainable methods of water treatment like Reverse osmosis, where the net energy consumption is lower than other methods.",5.3.2 Adaptation Plans to enhance the resilience of the Water Resources,This is a sub-policy because it is a listed long-term action under the parent plan. It is concrete through named technologies and modeling interventions.,Adaptation,False,direct,Resource Efficiency
Kuwait_KW,parent,,Adaptation plans to enhance the resilience of the coastal zone.,"Designing adaptive long-term coastal plans to restrict establishing major projects on vulnerable coasts is very urgent action that must be taken. to establish such adaptive plans, more researches assessing the impacts of SLR on the coastal zone of Kuwait are needed. Also, raising awareness among decision-makers in Kuwait to incorporate SLR scenarios into upcoming development plans is an important adaptation step.",5.3.3 Adaptation Plans to enhance the resilience of the Coastal Zone,This is a parent policy because it introduces a named coastal adaptation plan and previews multiple sub-actions. It is clearly an umbrella initiative with listed actions below.,Adaptation,True,direct,
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the coastal zone.,"Kuwait will develop coastal vulnerability and risk assessment reports, open information networks, build stakeholder capacity, and review existing projects based on SNC and NAP findings.",Short-term actions ▪ Develop vulnerability and risk assessment reports ▪ Provide open access for information and communication networks for parties and sectors responsible ▪ Capacity-building for government and non- government stakeholders on the deployment of adaptation activities.,5.3.3 Adaptation Plans to enhance the resilience of the Coastal Zone,"This is a sub-policy because it is a listed short-term action under the coastal plan. It is concrete through named assessment, information, and capacity-building measures.",Adaptation,False,direct,
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the coastal zone.,"Kuwait will provide financial aid for coastal damage prevention, ensure resources for projects, incorporate sea-level-rise scenarios into development plans, and legislate restrictions on harmful coastal activities.","Medium-term actions ▪ Provide financial aid for preventative and protective actions for coastal damage. ▪ Make sure that the required resources to undergo projects and initiatives concerning the construction, research or communication are available. ▪ Raising awareness among decision-makers in Kuwait to incorporate SLR scenarios into development plans ▪ Legislating laws to restrict negative anthropogenic activities in the coastal zones to maintain the coastal wildlife",5.3.3 Adaptation Plans to enhance the resilience of the Coastal Zone,"This is a sub-policy because it is a grouped medium-term action under the parent plan. It includes both financial support and regulatory measures, making it a strong policy item.",Adaptation,True,direct,Nature-Based Solutions
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the coastal zone.,"Kuwait will establish a specialized coastal management center, construct protection barriers, strengthen coastline laws and policies, and require future coastal construction to withstand sea-level-rise scenarios.",Long-term actions ▪ Establish a specialized center for coastal management and build and organize information and tools for climate risk modeling and generation of qualified responses within the Coastal Zone. ▪ Protect coastlines from SLR by constructing protection barriers. ▪ Develop better and more intensive laws and policies regarding coastline protection and conservation.,5.3.3 Adaptation Plans to enhance the resilience of the Coastal Zone,"This is a sub-policy because it is a listed long-term action under the coastal plan. It includes institutional, infrastructural, and regulatory commitments.",Adaptation,False,direct,
Kuwait_KW,parent,,Adaptation plans to enhance the resilience of the human health sector.,"Enhancing the building capacity of the health sector to be prepared for increased risks due to climate change must be set as an objective of climate change adaptation for this sector. Immediate adaptation actions should be taken to ensure the achievement of this objective. These adaptation actions include but not limited to initiating researches to investigate the risks of climate change induced diseases, adjusting the office working hours to avoid working during maximum temperature in the day, raising the awareness of how to respond to dust and heat waves events and establishing national health alerts for dust and heat wave events.",5.3.4 Adaptation Plans to enhance the resilience of the Human Health Sector,"This is a parent policy because it is a named sectoral adaptation plan followed by listed short-, medium-, and long-term actions. It clearly functions as an umbrella initiative.",Adaptation,True,direct,
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the human health sector.,"Kuwait will increase public awareness, conduct climate-health risk assessments, use media outreach, adjust working hours, and establish national alerts for dust storms and heat waves.","Short term actions ▪ Increase public awareness of climate changes effects and impacts on general health. ▪ Conduct risk assessments and vulnerability to Climate Change on the general public. ▪ Involve the media in carrying the message of issues of Health, as people get more influenced and receive the message more directly and subconsciously through advertisement and social media sites.",5.3.4 Adaptation Plans to enhance the resilience of the Human Health Sector,"This is a sub-policy because it is a listed short-term action under the health adaptation plan. It is concrete through named awareness, assessment, and communication interventions.",Adaptation,False,direct,
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the human health sector.,Kuwait will develop warning systems and communication strategies for extreme weather alerts and increase drought-proof vegetation to reduce dust fallout.,Medium-term actions ▪ Develop warning systems for extreme weather conditions combined with a communication strategy for alerts. ▪ Increase drought-proof vegetation to reduce dust fallout from dust storms.,5.3.4 Adaptation Plans to enhance the resilience of the Human Health Sector,This is a sub-policy because it is a listed medium-term action under the parent plan. It combines early warning with ecological hazard reduction.,Adaptation,False,direct,Nature-Based Solutions
Kuwait_KW,sub,Adaptation plans to enhance the resilience of the human health sector.,Kuwait will integrate climate-health information into early education and establish a climate and health research and monitoring network.,"Long-term actions ▪ Include information and instructions about Climate Change Effects on Health in the early education curriculum. ▪ Establish a research and monitoring network on climate and health, with a focus on analyzing the expected climate change impact on health.",5.3.4 Adaptation Plans to enhance the resilience of the Human Health Sector,This is a sub-policy because it is a listed long-term action under the health adaptation plan. It is concrete through curriculum integration and network establishment.,Adaptation,False,direct,
Miami_Dade_US,individual,,Miami-Dade County commits to reduce greenhouse gas emissions 50% by 2030 from 2019 levels and achieve net zero by 2050.,"Officially launched on Oct. 27, 2021, this plan describes work taking place on multiple fronts to cut MiamiDade's greenhouse gas emissions 50 percent by 2030 from 2019 levels, with the goal of achieving net zero by 2050. This Strategy reflects an unprecedented level of teamwork both within County government and throughout our entire community.",LETTER FROM MAYOR DANIELLA LEVINE CAVA,"This is a core quantified emissions-reduction commitment with a baseline year and deadline, clearly qualifying as a policy target.",Mitigation,False,direct,
Miami_Dade_US,individual,,Miami-Dade County commits under Race to Zero to reduce GHG emissions 50% by 2030 compared to 2019 and achieve net zero by 2050.,"On April 22, 2021, in commemoration of the 51st anniversary of Earth Day, Mayor Daniella Levine Cava announced Miami-Dade County's commitment to the international Race to Zero, along with over 4,500 other governments, businesses, investors, and academic institutions. This pledge is mobilizing communities to swiftly enact measures to reduce GHG emissions 50% by 2030 compared to 2019 levels and then progress forward to achieve net zero by 2050.",I N T R O D U C T I O N,"This repeats the countywide target in the formal strategy introduction. It is the same commitment as the mayor's letter, so retained once in substance through the clearer Race to Zero framing would normally suffice; however this object captures the formal strategy commitment language. If deduplicating strictly, this and the mayor-letter version are duplicates.",Mitigation,False,direct,
Miami_Dade_US,individual,,The Climate Action Strategy will be updated every five years and progress will be reported annually.,"Combined, the approaches will reduce GHG emissions from 36.4 million metric tons in 2019 to 24.5 million metric tons in 2030, a reduction of 11.9 MMT or 33%. While a gap remains to reach the goal of a 50% cut by 2030, progress will be reported on an annual basis and the Strategy will be updated every five-years to reflect technological advances and new state and federal energy and transportation policies.",SEVEN APPROACHES TO CUT EMISSIONS 50% BY 2030,This is a concrete governance and monitoring commitment with a reporting cadence and update cycle. It is climate-relevant but operational rather than an emissions-reduction measure itself.,Mitigation,False,direct,
Miami_Dade_US,parent,,"Approach 1 commits Miami-Dade to benchmark, retune, and retrofit existing buildings through 2026-2030 targets.","## 1. BENCHMARK, RETUNE AND RETROFIT EXISTING BUILDINGS

- BENCHMARK 1.3 BILLION SQUARE FEET COMMUNITYWIDE BY 2026
- RETUNE 1.1 BILLION SQUARE FOOTAGE OF COMMUNITY WIDE BUILDINGS BY 2030",THE 7 APPROACHES AND 2030 TARGETS,"This is a named umbrella initiative with multiple listed sub-targets beneath it, so it should be extracted as a parent policy.",Resource Efficiency,False,direct,Mitigation
Miami_Dade_US,sub,"Benchmark, retune and retrofit existing buildings",Benchmark 1.3 billion square feet of communitywide buildings by 2026.,"## 1. BENCHMARK, RETUNE AND RETROFIT EXISTING BUILDINGS

- BENCHMARK 1.3 BILLION SQUARE FEET COMMUNITYWIDE BY 2026
- RETUNE 1.1 BILLION SQUARE FOOTAGE OF COMMUNITY WIDE BUILDINGS BY 2030",THE 7 APPROACHES AND 2030 TARGETS,"This is a quantified building-performance intervention with a deadline, clearly meeting the extraction threshold.",Resource Efficiency,False,direct,Mitigation
Miami_Dade_US,sub,"Benchmark, retune and retrofit existing buildings",Retune 1.1 billion square feet of communitywide buildings by 2030.,"## 1. BENCHMARK, RETUNE AND RETROFIT EXISTING BUILDINGS

- BENCHMARK 1.3 BILLION SQUARE FEET COMMUNITYWIDE BY 2026
- RETUNE 1.1 BILLION SQUARE FOOTAGE OF COMMUNITY WIDE BUILDINGS BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified operational efficiency target for buildings with a deadline.,Resource Efficiency,False,direct,Mitigation
Miami_Dade_US,sub,"Benchmark, retune and retrofit existing buildings","Retrofit 167,500 homes by 2030 to reduce energy costs 28%, prioritizing low- to moderate-income homes.","- RETUNE 1.1 BILLION SQUARE FOOTAGE OF COMMUNITY WIDE BUILDINGS BY 2030
-   RETROFIT 167,500 HOMES TO REDUCE ENERGY COSTS 28% PRIORITIZING LOW TO MODERATE INCOME (LMI) HOMES BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified retrofit target with an explicit equity priority and deadline. Climate benefit is direct through building energy reduction.,Resource Efficiency,False,direct,
Miami_Dade_US,parent,,"Approach 2 commits Miami-Dade to expand renewable energy generation through county, community, and utility-scale participation targets.","## 2. EXPAND RENEWABLE ENERGY GENERATION

-   INSTALL 61,725 KW OF SOLAR ENERGY BY 2030 ON COUNTY BUILDINGS, LAND, AND WATER EQUIVALENT TO 7,498 HOMES' ELECTRICITY USE FOR ONE YEAR
-   INSTALL 794,000 KW OF SOLAR ENERGY BY 2030 ON COMMERCIAL AND RESIDENTIAL BUILDINGS EQUIVALENT TO 104,014 HOMES' ELECTRICITY USE FOR ONE YEAR",THE 7 APPROACHES AND 2030 TARGETS,"This is a named umbrella initiative with multiple sub-actions and targets, so it qualifies as a parent policy.",Mitigation,False,direct,
Miami_Dade_US,sub,Expand renewable energy generation,"Install 61,725 kW of solar energy by 2030 on County buildings, land, and water.","## 2. EXPAND RENEWABLE ENERGY GENERATION

-   INSTALL 61,725 KW OF SOLAR ENERGY BY 2030 ON COUNTY BUILDINGS, LAND, AND WATER EQUIVALENT TO 7,498 HOMES' ELECTRICITY USE FOR ONE YEAR
-   INSTALL 794,000 KW OF SOLAR ENERGY BY 2030 ON COMMERCIAL AND RESIDENTIAL BUILDINGS EQUIVALENT TO 104,014 HOMES' ELECTRICITY USE FOR ONE YEAR",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified renewable-energy deployment target with a deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Expand renewable energy generation,"Install 794,000 kW of solar energy by 2030 on commercial and residential buildings.","-   INSTALL 61,725 KW OF SOLAR ENERGY BY 2030 ON COUNTY BUILDINGS, LAND, AND WATER EQUIVALENT TO 7,498 HOMES' ELECTRICITY USE FOR ONE YEAR
-   INSTALL 794,000 KW OF SOLAR ENERGY BY 2030 ON COMMERCIAL AND RESIDENTIAL BUILDINGS EQUIVALENT TO 104,014 HOMES' ELECTRICITY USE FOR ONE YEAR
-   MAXIMIZE PARTICIPATION IN UTILITY-SCALE RENEWABLE ENERGY PROGRAMS",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified communitywide solar deployment target with a deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Expand renewable energy generation,Maximize participation in utility-scale renewable energy programs.,"-   INSTALL 61,725 KW OF SOLAR ENERGY BY 2030 ON COUNTY BUILDINGS, LAND, AND WATER EQUIVALENT TO 7,498 HOMES' ELECTRICITY USE FOR ONE YEAR
-   INSTALL 794,000 KW OF SOLAR ENERGY BY 2030 ON COMMERCIAL AND RESIDENTIAL BUILDINGS EQUIVALENT TO 104,014 HOMES' ELECTRICITY USE FOR ONE YEAR
-   MAXIMIZE PARTICIPATION IN UTILITY-SCALE RENEWABLE ENERGY PROGRAMS",THE 7 APPROACHES AND 2030 TARGETS,"This is a specific named intervention, though less quantified than the solar targets. It still qualifies because it commits to a defined implementation pathway.",Mitigation,False,direct,
Miami_Dade_US,parent,,Approach 3 commits Miami-Dade to build ultra-low energy buildings by reducing new-building energy use intensity below 2020 levels.,"## 3. BUILD ULTRA-LOW ENERGY BUILDINGS

- REDUCE THE ENERGY USE INTENSITY OF NEW BUILDINGS 20% BY 2030 BELOW 2020 LEVELS",THE 7 APPROACHES AND 2030 TARGETS,This is a named approach with a listed target beneath it; extracted as a parent because later text provides additional sub-actions.,Resource Efficiency,False,direct,Mitigation
Miami_Dade_US,sub,Build ultra-low energy buildings,Reduce the energy use intensity of new buildings 20% by 2030 below 2020 levels.,"## 3. BUILD ULTRA-LOW ENERGY BUILDINGS

- REDUCE THE ENERGY USE INTENSITY OF NEW BUILDINGS 20% BY 2030 BELOW 2020 LEVELS",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified efficiency target for new buildings with a baseline and deadline.,Resource Efficiency,False,direct,Mitigation
Miami_Dade_US,parent,,"Approach 4 commits Miami-Dade to reduce transportation-related fuel consumption through mode shift, fleet electrification, community EV adoption, and airport/port emissions cuts.","## 4. REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION

- SHIFT 10% OF TRANSPORTATION MODE AWAY FROM SINGLE OCCUPANT VEHICLES BY 2030
- ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a named umbrella initiative with multiple numbered targets and later detailed sub-actions.,Resource Efficiency,False,direct,Mitigation
Miami_Dade_US,sub,Reduce transportation-related fuel consumption,Shift 10% of transportation mode away from single-occupant vehicles by 2030.,"## 4. REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION

- SHIFT 10% OF TRANSPORTATION MODE AWAY FROM SINGLE OCCUPANT VEHICLES BY 2030
- ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified mode-shift target with a deadline. It primarily reduces fuel use through transport efficiency and demand shift.,Resource Efficiency,False,direct,Mitigation
Miami_Dade_US,sub,Reduce transportation-related fuel consumption,Electrify the County fleet so that 80% of light vehicles and 50% of public transit buses are electric by 2030.,"- SHIFT 10% OF TRANSPORTATION MODE AWAY FROM SINGLE OCCUPANT VEHICLES BY 2030
- ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030
- TRANSITION 30% OF COMMUNITYWIDE VEHICLES TO ELECTRIC POWER BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified fleet electrification target with a deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Reduce transportation-related fuel consumption,Transition 30% of communitywide vehicles to electric power by 2030.,"- ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030
- TRANSITION 30% OF COMMUNITYWIDE VEHICLES TO ELECTRIC POWER BY 2030
-   REDUCE GREENHOUSE GAS EMISSIONS FROM MIAMI INTERNATIONAL AIRPORT AND PORTMIAMI OPERATIONS BY 50% AND 25%, RESPECTIVELY BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified communitywide EV adoption target with a deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Reduce transportation-related fuel consumption,"Reduce greenhouse gas emissions from Miami International Airport and PortMiami operations by 50% and 25%, respectively, by 2030.","- TRANSITION 30% OF COMMUNITYWIDE VEHICLES TO ELECTRIC POWER BY 2030
-   REDUCE GREENHOUSE GAS EMISSIONS FROM MIAMI INTERNATIONAL AIRPORT AND PORTMIAMI OPERATIONS BY 50% AND 25%, RESPECTIVELY BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified emissions-reduction target for major transport hubs with explicit percentages and deadline.,Mitigation,False,direct,
Miami_Dade_US,parent,,"Approach 5 commits Miami-Dade to expand and protect green and blue spaces through canopy, habitat, and water-quality restoration targets.","## 5. EXPAND AND PROTECT GREEN AND BLUE SPACES

-   INCREASE COMMUNITY-WIDE TREE CANOPY TO 30% COVERAGE BY 2030.  [COMMUNITY RECOMMENDATION ]
-   ENSURE THAT ALL COUNTY FACILITIES WITHIN THE URBAN DEVELOPMENT BOUNDARY (UDB) (PER 2013 DELINEATION) SHALL ATTAIN AN AVERAGE OF AT LEAST 30% CANOPY COVERAGE AND ALL COUNTY FACILITIES OUTSIDE THE UDB SHALL ATTAIN AN AVERAGE OF AT LEAST 50% CANOPY COVERAGE BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a named umbrella initiative with multiple listed sub-targets related to ecosystems and carbon sinks.,Nature-Based Solutions,False,direct,Mitigation
Miami_Dade_US,sub,Expand and protect green and blue spaces,Increase community-wide tree canopy to 30% coverage by 2030.,"## 5. EXPAND AND PROTECT GREEN AND BLUE SPACES

-   INCREASE COMMUNITY-WIDE TREE CANOPY TO 30% COVERAGE BY 2030.  [COMMUNITY RECOMMENDATION ]
-   ENSURE THAT ALL COUNTY FACILITIES WITHIN THE URBAN DEVELOPMENT BOUNDARY (UDB) (PER 2013 DELINEATION) SHALL ATTAIN AN AVERAGE OF AT LEAST 30% CANOPY COVERAGE AND ALL COUNTY FACILITIES OUTSIDE THE UDB SHALL ATTAIN AN AVERAGE OF AT LEAST 50% CANOPY COVERAGE BY 2030",THE 7 APPROACHES AND 2030 TARGETS,"This is a quantified canopy target with a deadline. The text explicitly links tree canopy to cooling and carbon storage, supporting NBS with adaptation as secondary.",Nature-Based Solutions,False,direct,Adaptation
Miami_Dade_US,sub,Expand and protect green and blue spaces,Ensure County facilities within the UDB attain at least 30% average canopy coverage and facilities outside the UDB attain at least 50% average canopy coverage by 2030.,"-   INCREASE COMMUNITY-WIDE TREE CANOPY TO 30% COVERAGE BY 2030.  [COMMUNITY RECOMMENDATION ]
-   ENSURE THAT ALL COUNTY FACILITIES WITHIN THE URBAN DEVELOPMENT BOUNDARY (UDB) (PER 2013 DELINEATION) SHALL ATTAIN AN AVERAGE OF AT LEAST 30% CANOPY COVERAGE AND ALL COUNTY FACILITIES OUTSIDE THE UDB SHALL ATTAIN AN AVERAGE OF AT LEAST 50% CANOPY COVERAGE BY 2030
-   REDUCE POLLUTANT LOADS TO SURFACE WATERS, INCLUDING BISCAYNE BAY, TO FACILITATE RECOVERY OF SEAGRASSES TO HISTORIC LEVELS [COMMUNITY RECOMMENDATION ]",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified canopy requirement for County facilities with a deadline.,Nature-Based Solutions,False,direct,Adaptation
Miami_Dade_US,sub,Expand and protect green and blue spaces,"Reduce pollutant loads to surface waters, including Biscayne Bay, to facilitate recovery of seagrasses to historic levels.","-   ENSURE THAT ALL COUNTY FACILITIES WITHIN THE URBAN DEVELOPMENT BOUNDARY (UDB) (PER 2013 DELINEATION) SHALL ATTAIN AN AVERAGE OF AT LEAST 30% CANOPY COVERAGE AND ALL COUNTY FACILITIES OUTSIDE THE UDB SHALL ATTAIN AN AVERAGE OF AT LEAST 50% CANOPY COVERAGE BY 2030
-   REDUCE POLLUTANT LOADS TO SURFACE WATERS, INCLUDING BISCAYNE BAY, TO FACILITATE RECOVERY OF SEAGRASSES TO HISTORIC LEVELS [COMMUNITY RECOMMENDATION ]
-   DOUBLE THE TOTAL NON-WETLAND ACREAGE OF NATURAL HABITAT IN PRESERVATION",THE 7 APPROACHES AND 2030 TARGETS,This is a specific ecological restoration intervention. It lacks a numeric deadline here but is concrete and tied to seagrass recovery.,Nature-Based Solutions,False,direct,Mitigation
Miami_Dade_US,sub,Expand and protect green and blue spaces,Double the total non-wetland acreage of natural habitat in preservation.,"-   REDUCE POLLUTANT LOADS TO SURFACE WATERS, INCLUDING BISCAYNE BAY, TO FACILITATE RECOVERY OF SEAGRASSES TO HISTORIC LEVELS [COMMUNITY RECOMMENDATION ]
-   DOUBLE THE TOTAL NON-WETLAND ACREAGE OF NATURAL HABITAT IN PRESERVATION",THE 7 APPROACHES AND 2030 TARGETS,"This is a quantified habitat-preservation target, though no explicit deadline is attached in this bullet list. It still qualifies due to the clear doubling commitment.",Nature-Based Solutions,False,direct,Mitigation
Miami_Dade_US,parent,,"Approach 6 commits Miami-Dade to convert waste to energy through wastewater cogeneration, garbage-to-energy conversion, and recycling improvements.","## 6. CONVERT WASTE TO ENERGY

- 48 GWH/YEAR OF ELECTRICITY FROM COGENERATION AT WASTEWATER PLANTS BY 2030
- 50% OF NON-RECYCLED GARBAGE CONVERTED TO ENERGY BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a named umbrella initiative with multiple sub-targets beneath it.,Mitigation,False,direct,Resource Efficiency
Miami_Dade_US,sub,Convert waste to energy,Produce 48 GWh/year of electricity from cogeneration at wastewater plants by 2030.,"## 6. CONVERT WASTE TO ENERGY

- 48 GWH/YEAR OF ELECTRICITY FROM COGENERATION AT WASTEWATER PLANTS BY 2030
- 50% OF NON-RECYCLED GARBAGE CONVERTED TO ENERGY BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified waste-to-energy target with a deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Convert waste to energy,Convert 50% of non-recycled garbage to energy by 2030.,"- 48 GWH/YEAR OF ELECTRICITY FROM COGENERATION AT WASTEWATER PLANTS BY 2030
- 50% OF NON-RECYCLED GARBAGE CONVERTED TO ENERGY BY 2030
- 10% INCREASE IN RECYCLING RATES AND CUT NON-RECYCLABLES 'CONTAMINATION' IN HALF",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified waste-conversion target with a deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Convert waste to energy,Increase recycling rates by 10% and cut non-recyclables contamination in half.,"- 50% OF NON-RECYCLED GARBAGE CONVERTED TO ENERGY BY 2030
- 10% INCREASE IN RECYCLING RATES AND CUT NON-RECYCLABLES 'CONTAMINATION' IN HALF",THE 7 APPROACHES AND 2030 TARGETS,"This is a quantified waste-management target. No deadline is repeated in the bullet, but it sits within the 2030 targets section.",Resource Efficiency,False,direct,
Miami_Dade_US,parent,,Approach 7 commits Miami-Dade to reduce waste and water use through per-capita landfill and water-consumption targets.,"## 7. REDUCE WASTE AND WATER USE

- REDUCE LANDFILL WASTE PER PERSON 50% BY 2030
- REDUCE WATER CONSUMPTION PER PERSON 30% BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a named umbrella initiative with multiple sub-targets.,Resource Efficiency,False,direct,
Miami_Dade_US,sub,Reduce waste and water use,Reduce landfill waste per person 50% by 2030.,"## 7. REDUCE WASTE AND WATER USE

- REDUCE LANDFILL WASTE PER PERSON 50% BY 2030
- REDUCE WATER CONSUMPTION PER PERSON 30% BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified per-capita waste-reduction target with a deadline.,Resource Efficiency,False,direct,
Miami_Dade_US,sub,Reduce waste and water use,Reduce water consumption per person 30% by 2030.,"## 7. REDUCE WASTE AND WATER USE

- REDUCE LANDFILL WASTE PER PERSON 50% BY 2030
- REDUCE WATER CONSUMPTION PER PERSON 30% BY 2030",THE 7 APPROACHES AND 2030 TARGETS,This is a quantified per-capita water-efficiency target with a deadline.,Resource Efficiency,False,direct,
Miami_Dade_US,individual,,"Mayor Daniella Levine Cava will convene meetings with governments, utilities, schools, businesses, and institutions to identify solutions to close the emissions gap.","Action: To identify solutions to close the emissions gap, Mayor Daniella Levine Cava will convene meetings with multiple South Florida governments, utility providers, schools, businesses, and institutions that have set aggressive greenhouse gas reduction goals.

The Climate Action Strategy aims to cut communitywide emissions 50% by 2030.",CLOSING THE GAP,"This is a specific implementation commitment by the mayor. It is somewhat process-oriented, but concrete enough to qualify because it names an action and responsible actor.",Mitigation,False,direct,
Miami_Dade_US,individual,,"Miami-Dade will continue to update emissions inventories and forecasts to reflect latest standards, best practices, and regulations related to the electricity grid, vehicles, and buildings.","Miami-Dade will continue to update both our emissions inventories and forecasts to reflect the latest developments in standards, best practices, or regulations related to the utility electricity grid, vehicles, and buildings.",BEYOND THE CLIMATE ACTION STRATEGY,This is a monitoring and planning commitment tied to climate governance. It is not a direct emissions measure but supports implementation.,Mitigation,False,direct,
Miami_Dade_US,individual,,Miami-Dade will use greenhouse gas inventories to measure and verify progress toward strategy targets.,"Miami-Dade County has been measuring and tracking GHG emissions since the first Community-Scale Emissions Inventory was completed in 1988. Going forward, this robust greenhouse gas emissions inventory process will be used to measure and verify progress towards the targets outlined here.",MIAMI-DADE COUNTY'S HISTORY OF CLIMATE ACTION AND EMISSIONS TRACKING,This is a concrete monitoring commitment. It is climate-governance related and supports accountability.,Mitigation,False,direct,
Miami_Dade_US,individual,,Miami-Dade's Climate Action Strategy reframes county targets to a 50% GHG reduction by 2030 from a 2019 baseline and net-zero emissions by 2050.,"Building on these goals and in line with the County's participation in the Race to Zero program and other commitments, this Climate Action Strategy reframes our targets to focus on a more ambitious 50% reduction of GHG emissions by 2030 from a 2019 baseline level, with an overall goal of net-zero emissions by mid-century (2050) (Figure 7).",GREENHOUSE GAS METHODS AND DATA VERIFICATION,"This is another formal statement of the countywide target. It duplicates the core target already extracted, but is included here because it is the clearest technical statement of baseline and timeline.",Mitigation,False,direct,
