role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale,primary_category,is_financial_instrument,climate_relevance,secondary_category
sub,The Austin-Round Rock-San Marcos area will be a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting industry growth.,Pilot and early-adopt emerging transportation electrification technologies while ensuring low-income communities and communities of color access benefits first.,"Austin will continue to pilot and be an early adopter of emerging technologies for transportation electrification and ensure that low-income communities and communities of color can access the benefits first.

Pursue grant funding opportunities to test new technologies and take successful pilots into more widespread applications.",TRANSPORTATION ELECTRIFICATION,This is a specific pilot and scaling commitment with explicit grant funding language.,Mitigation,True,direct,
sub,The Austin-Round Rock-San Marcos area will be a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting industry growth.,Lead a just transition to an electrified regional transportation system through workforce collaboration and training focused on systematically excluded groups.,"Austin will be a leader in the just transition to an electrified regional transportation system by collaborating with community and workforce leadership groups like labor unions, grassroots organizations, and businesses. We will ensure that low-income communities and communities of color are positioned to benefit from the switch to electric transportation.",TRANSPORTATION ELECTRIFICATION,This is a specific just-transition commitment under the regional EV leadership goal.,Mitigation,False,indirect,
sub,The Austin-Round Rock-San Marcos area will be a leader in transportation electrification by adopting policies and technologies that maximize economic and health benefits while supporting industry growth.,"Support a robust EV economic cluster in Central Texas by enabling diverse business ownership, access to capital, investment, and high-paying jobs for priority communities.","Create a robust electric transportation economic cluster in Central Texas by supporting economic development for new and existing local companies focused on the EV supply chain, including battery technology, vehicle manufacturing, and software.

Focus on policies that enable diverse local business ownership, access to capital, and investment.",TRANSPORTATION ELECTRIFICATION,This is a concrete economic development commitment tied to EV industry growth.,Mitigation,True,indirect,
parent,,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.","By 2030, ensure all Austinites can access a food system that is communitydriven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.",FOOD AND PRODUCT CONSUMPTION,"This is a named goal with multiple listed strategies beneath it, making it a parent policy.",Mitigation,False,direct,Nature-Based Solutions
sub,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.","Apply a purchasing framework and build regional food system infrastructure and networks to support institutional and corporate procurement of pro-climate, pro-health food.","Apply a purchasing framework, support supply-chain infrastructure, and build a regional food system network to bolster institutional and corporate food procurement of proclimate, pro-health options.",FOOD AND PRODUCT CONSUMPTION,This is a specific procurement and supply-chain intervention under the food-system goal.,Mitigation,False,direct,
sub,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.","Develop a counterpart to the Good Food Purchasing Program for large non-public food purchasers and offer certification for pro-climate, pro-health menus.","Develop a counterpart to the Good Food Purchasing Program for non-public sector organizations that purchase large quantities of food, such as hospitals and corporations offering in-house employee dining options.

Offer a certification program to recognize institutional and corporate pro-climate, pro-health menus.",FOOD AND PRODUCT CONSUMPTION,This is a concrete program-development and certification commitment.,Mitigation,False,direct,
sub,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.","Implement community-driven programs and incentives to promote affordable, culturally relevant pro-climate, pro-health prepared and retail food choices while minimizing displacement.","Implement community-driven programs to incentivize and promote more affordable and culturally relevant pro-climate, pro-health choices in prepared and retail food options, focusing on minimizing displacement.",FOOD AND PRODUCT CONSUMPTION,This is a specific incentive-based food retail policy and therefore a financial instrument.,Mitigation,True,direct,
sub,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.",Offer economic incentives for local food establishments to increase plant-based menu choices and develop funding mechanisms like Zero Foodprint-style programs.,"Offer economic incentives for local food establishments that offer an increasing minimum percentage of plant-based menu choices.

Join or develop a program similar to Zero Foodprint to generate funding to support local food organizations and producers who contribute to a pro-climate, pro-health food system.",FOOD AND PRODUCT CONSUMPTION,This is an explicit incentive and funding commitment tied to lower-emissions food choices.,Mitigation,True,direct,
sub,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.",Create a subsidized community-supported agriculture model for local regenerative food producers who employ low-income communities and communities of color.,Create a subsidized community-supported agriculture model for local regenerative food producers who employ low-income communities and communities of color.,FOOD AND PRODUCT CONSUMPTION,This is a specific subsidized program and therefore a financial instrument.,Nature-Based Solutions,True,direct,Mitigation
sub,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.","Develop community-driven programs and tools to empower affordable, culturally relevant pro-climate, pro-health food choices.","Develop a variety of community-driven programs and tools to equitably engage and empower the
full spectrum of Austin's communities to make affordable and culturally relevant pro-climate, prohealth food choices.",FOOD AND PRODUCT CONSUMPTION,This is a specific programmatic commitment under the food-system goal.,Mitigation,False,direct,
sub,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.","Promote lifecycle-based food transparency tools, support school education, and enhance affordability incentives for pro-climate, pro-health foods.","Promote tools, such as a menu labeling scheme or a digital application that provide lifecycle analysis of food items, enhance product transparency and empower consumer choice of pro-climate, pro-health foods.

Support school education on the benefits of pro-climate, pro-health foods.

Enhance incentives to make pro-climate, pro-health food choices more affordable, for example, at farmers' markets.",FOOD AND PRODUCT CONSUMPTION,"This is a concrete package of transparency, education, and incentive measures.",Mitigation,True,direct,
sub,"By 2030, ensure all Austinites can access a food system that is community-driven, addresses food insecurity, prioritizes regenerative agriculture, supports dietary and health agency, promotes plant-based foods, and minimizes food waste.",Conduct a food waste root cause analysis and implement changes to increase food waste reduction practices by 50% across residential and commercial properties.,"Conduct a food waste root cause analysis and implement changes informed by the analysis to increase food waste reduction practices by 50%. These practices should support the U.S. EPA Food Recovery Hierarchy's highest and best-use model and include single-family, multi-family, and commercial properties.",FOOD AND PRODUCT CONSUMPTION,This is a quantified waste-reduction commitment with a named analytical intervention.,Resource Efficiency,False,direct,Mitigation
parent,,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.","By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.",FOOD AND PRODUCT CONSUMPTION,"This is a quantified emissions-reduction target with multiple listed strategies beneath it, so it is a parent policy.",Mitigation,False,direct,Resource Efficiency
sub,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.",Develop a methodology and baseline to measure lifecycle greenhouse gas emissions and other environmental and social impacts from non-residential purchasing.,Develop a methodology to measure lifecycle greenhouse gas emissions and other environmental and social impacts from non-residential purchasing and identify a baseline for tracking progress.,FOOD AND PRODUCT CONSUMPTION,This is a concrete measurement and baseline-setting commitment under the purchasing emissions goal.,Mitigation,False,direct,
sub,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.",Strengthen the City of Austin's Sustainable Procurement Program and adopt sustainability guidelines for high-impact products.,"Strengthen the City of Austin's Sustainable Procurement Program to serve as a model for others locally and nationally.

Adopt or develop sustainability guidelines for products with the greatest potential for improved environmental and equity outcomes based on criteria such as:",FOOD AND PRODUCT CONSUMPTION,This is a concrete procurement-policy commitment with named criteria.,Mitigation,False,direct,Resource Efficiency
sub,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.",Provide vendor education resources and integrate sustainability initiatives with City procurement workflows and reporting.,"Provide resources for the City of Austin's vendor pool to educate them on how the City plans to meet its sustainability goals through contracting.

Identify intersections between City sustainability initiatives and the City's procurement process, including shared workflow and reporting opportunities.",FOOD AND PRODUCT CONSUMPTION,This is a concrete administrative and vendor-engagement action under the procurement goal.,Mitigation,False,indirect,
sub,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.","Recruit at least 50% of local large institutional purchasers and at least 2,500 local organizations to adopt sustainability procurement standards or guidelines.","Recruit at least 50% of local large institutional purchasers (2,500+ employees) and at least 2,500 local organizations of all sizes to collaboratively adopt a set of environmental and social sustainability procurement standards and/or guidelines. Prioritize participation of historically underutilized businesses and organizations that employ and are led by people of color.",FOOD AND PRODUCT CONSUMPTION,This is a quantified participation target under the purchasing emissions goal.,Mitigation,False,direct,Resource Efficiency
sub,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.","Expand the City's Circular Economy Program to reduce departmental consumption and support circular organizations with subsidized space, grants, loans, and technical assistance.","Expand the City of Austin's Circular Economy Program to:

Use available City-owned space and/or leverage partnerships to create rent-subsidized incubation spaces, grants, loans, and technical assistance for qualifying circular organizations.",FOOD AND PRODUCT CONSUMPTION,This is a concrete program expansion with explicit financial support mechanisms.,Resource Efficiency,True,direct,Mitigation
sub,"By 2030, reduce greenhouse gas emissions from institutional, commercial, and government purchasing by at least 50%.","Engage youth through internships, apprenticeships, entrepreneurship projects, and grant programs focused on procurement reduction, sharing, and circularity innovation.","Engage Austin youth in real-life problem-solving opportunities that:
- Offer hands-on student internships and apprenticeships with local circular businesses and organizations.
- Expand opportunities for teachers and students to participate in City entrepreneurship development projects, like the [RE]verse Pitch competition.
- Modify sustainability education grant programs, such as the Bright Green Future Grants program, to fund procurement reduction, product sharing, and circularity innovation.",FOOD AND PRODUCT CONSUMPTION,This is a concrete youth engagement and grant-support package under the circular economy strategy.,Resource Efficiency,True,indirect,
parent,,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.","Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan*.

*The plan calls for maintaining a community-wide per capita disposal rate of 4 pounds disposed per Austin Resource Recovery (ARR)-serviced household per day in the near term and working to achieve 1 pound disposed per ARR-serviced household per day over time.",FOOD AND PRODUCT CONSUMPTION,This is a named waste-reduction goal with explicit quantitative disposal-rate benchmarks and multiple sub-strategies.,Resource Efficiency,False,direct,Mitigation
sub,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.","Implement multilingual consumer awareness campaigns promoting reuse, repair, and the waste hierarchy, targeted to low-income communities, youth, and communities of color.","Implement consumer awareness campaigns, such as community reuse challenges, promotion and expansion of Fix-It clinics and the Austin Reuse Directory, and educational campaigns that promote the community benefits of reuse and repair. Encourage campaigns that promote the waste management hierarchy, which places recycling as a last resort before disposal.

Target campaigns to, and prioritize the needs of, low-income communities, youth, and communities of color.",FOOD AND PRODUCT CONSUMPTION,This is a specific outreach and behavior-change intervention under the waste goal.,Resource Efficiency,False,direct,Mitigation
sub,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.","Create equitably distributed Eco-hubs for borrowing, reuse, and repair services, co-located with community-serving sites and monitored for equitable access.","Create 'Eco-hubs' that provide equitably distributed in-person neighborhood centers for borrowing, reuse, and repair services.

Distribute Eco-hubs around the city in appropriate locations with community input, prioritizing guidance from low-income communities and communities of color.",FOOD AND PRODUCT CONSUMPTION,This is a specific named intervention under the waste goal.,Resource Efficiency,False,direct,
sub,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.","Offer workforce development for repair and reuse skills, job placement, and entrepreneurship in local circular businesses, prioritizing low-income communities, youth, and communities of color.","Offer a workforce development program that includes training for repair and reuse skills, job placement, and entrepreneurship in local circular businesses, such as those found in the Austin Circular Economy Storymap. Prioritize the needs and strengths of low-income communities, youth, and communities of color.",FOOD AND PRODUCT CONSUMPTION,This is a specific workforce program under the waste and circular economy goal.,Resource Efficiency,False,indirect,
sub,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.","Offer financial incentives such as point-of-sale rebates or a sales tax holiday for lower-impact products, repair services, rentals, and alternatives to single-use plastics.","Offer financial incentives, such as point-of-sale rebates or a sales tax holiday, to encourage consumers to choose products, repair services, and rentals with lower negative environmental and social impact, including alternatives to single-use plastics.",FOOD AND PRODUCT CONSUMPTION,This is an explicit financial incentive policy under the waste goal.,Resource Efficiency,True,direct,Mitigation
sub,"Aggressively pursue waste reduction, organics composting, and recycling to achieve the waste reduction goals in the 2023 Austin Resource Recovery Comprehensive Plan.","Review and modify bulky-item collection policies so viable items are resold, repaired, or recycled, while supporting reuse programs and informal recycling participants.","Review and modify policies and programs for the collection of bulky items that result in viable items being resold, repaired, or recycled.

Create supportive programs to help with reuse. For example, replicating MoveOutATX in other neighborhoods and assisting private sector partners, including those currently engaged in the informal recycling economy.",FOOD AND PRODUCT CONSUMPTION,This is a concrete operational and policy reform commitment under the waste goal.,Resource Efficiency,False,direct,Mitigation
parent,,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas (approximately 70,000 acres total), focusing on resilience.",NATURAL SYSTEMS,"This is a quantified land protection and management target with multiple listed strategies beneath it, so it is a parent policy.",Nature-Based Solutions,False,direct,Adaptation
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","Identify and legally protect additional woodland, grassland, and wetland systems, focusing on the Eastern Planning Areas and prioritizing benefits for low-income communities and communities of color.","Identify additional woodland, grassland, and wetland systems for protection, focusing on new conservation lands in the Travis County Eastern Planning Areas while prioritizing benefits for lowincome communities and communities of color. Legally protect lands through mechanisms such as fee simple acquisition and conservation easements.",NATURAL SYSTEMS,This is a specific land protection commitment using named legal mechanisms.,Nature-Based Solutions,False,direct,Adaptation
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","Create and update a cross-departmental land conservation decision matrix prioritizing recreation, carbon sequestration, biodiversity, habitat connectivity, water quality, and air quality benefits.","Create and update a matrix for land conservation decisions across departments that prioritizes multiple benefits - especially for low-income communities and communities of color - to include recreational access, carbon sequestration, restoration and conservation of biodiversity, habitat connectivity, water quality, and air quality.",NATURAL SYSTEMS,This is a concrete planning and prioritization tool under the land protection strategy.,Nature-Based Solutions,False,direct,Adaptation
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","Use sales tax revenue, development fees, bonds, carbon credit markets, offset programs, and economic development funds to purchase or protect natural lands.","Identify and pursue innovative financial methods to purchase or protect lands such as:
- Use sales tax revenue, development fees, or bonds, especially when linked to multibenefits and resilience for low-income communities and communities of color.
- Consider local carbon credit markets or offset programs that include natural lands, sustainable working lands, and the potential for stormwater credit trading.",NATURAL SYSTEMS,This is an explicit financing package for land protection and therefore a financial instrument.,Nature-Based Solutions,True,direct,Adaptation
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","Enable and incentivize low-impact and conservation development while minimizing soil disturbance and continue parkland dedication requirements, including expansion to commercial development.","Enable, encourage, and incentivize low-impact development and conservation developments - an approach to housing development design that balances the protection of natural resources with the provision of housing, economic development, and social benefits for people. 64  This may require the City to update codes to allow for this type of development and work with and define new roles and relationships with private developers.

Continue to require parkland dedication or fee-in-lieu of dedication for new residential and hotel or motel developments.
Expand parkland dedication to include commercial developments.",NATURAL SYSTEMS,This is a concrete regulatory and incentive package for conservation-oriented development.,Nature-Based Solutions,True,direct,Adaptation
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","Create, update, and implement restoration and management guides for protected lands to prepare natural lands for climate change and avoid catastrophic carbon loss.","Prepare natural lands for climate change and avoid catastrophic loss of carbon pools through active, intentional, and holistic management.

Create, update, and implement restoration and management guides for all protected lands under City and County jurisdiction.",NATURAL SYSTEMS,This is a specific resilience-management commitment under the natural lands goal.,Adaptation,False,direct,Nature-Based Solutions
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.",Leverage and compensate Indigenous and other local ecological knowledge holders in stewardship of lands historically in their care.,"Leverage the traditional ecological knowledge of local Indigenous people and other people of color and compensate them appropriately for their time, expertise, and contributions. Plans, policies, and programs should clearly state how Indigenous people will be involved in and benefit from stewardship of lands that have historically been in their care.",NATURAL SYSTEMS,This is a concrete stewardship and compensation commitment under land management.,Adaptation,True,indirect,Nature-Based Solutions
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","Support local research and dissemination on ecosystem resilience to drought, extreme heat, and extreme weather, and create landowner assistance and incentive programs.","Support local research on increasing the resiliency of Central Texas ecosystems to the stressors and disturbances that models predict will become more common with climate change, such as extended drought, extreme heat, and more frequent extreme weather events. Assist in the dissemination of that information to local landowners and land managers.

Encourage resilient grasslands and woodlands on private property by creating land management guides and landowner education, assistance, and incentive programs for private landowners.",NATURAL SYSTEMS,"This is a concrete research, outreach, and incentive package explicitly tied to climate hazards.",Adaptation,True,direct,Nature-Based Solutions
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","Improve accessibility, safety, multilingual interpretation, and ambassador programming so communities can access and positively perceive natural lands.","Ensure that natural lands are accessible to and perceived positively by the community. When more people use and feel a connection to natural areas, they provide more community value.

Help people to enjoy and be comfortable in nature by:
- Addressing the accessibility of trails and spaces for all ages and abilities.
- Ensuring both physical and perceived safety for users.
- Recruiting members of nearby communities to serve as ambassadors or hosts in natural spaces to create a bridge between these spaces and the surrounding residents.",NATURAL SYSTEMS,This is a concrete access and stewardship intervention under the natural lands goal.,Nature-Based Solutions,True,indirect,
sub,"By 2030, legally protect an additional 20,000 acres of carbon pools on natural lands and manage all new and existing natural areas, approximately 70,000 acres total, focusing on resilience.","Protect municipal source water quantity and quality through land protection, regional partnerships, green infrastructure, riparian restoration, and multi-benefit projects.","Protect quantity and quality of source water for municipal supply and regional environmental flows - especially in the face of climate change-driven threats like heat, drought, flood, and wildfire. Ecosystems cannot function properly and sequester carbon if they don't have an adequate water supply to survive and thrive.

Improve groundwater recharge through expanding green infrastructure, riparian restoration programs, and incentives on public and private lands in Austin and upstream.",NATURAL SYSTEMS,This is a concrete water-protection and resilience policy explicitly tied to climate hazards and ecological function.,Adaptation,True,direct,Nature-Based Solutions
parent,,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.","By 2030, protect 500,000 acres of farmland from development in the fivecounty region* through legal protections or regenerative agriculture programs.",NATURAL SYSTEMS,"This is a quantified farmland protection target with multiple listed strategies beneath it, so it is a parent policy.",Nature-Based Solutions,False,direct,Mitigation
sub,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.",Identify prime and locally significant farmland in the five-county region and protect it from development through conservation tools and land trusts.,"Identify lands with prime farmland soils and farmlands of unique and local significance as defined by the Sustainable SITES Initiative in the 5-county region and protect them from development. This can be done through land conservation bonds, agricultural land trusts such as the American Farmland Trust, Natural Resource Conservation Service and Trust for Public Lands programs, Travis County Conservation Easements, and similar methods.",NATURAL SYSTEMS,This is a specific land protection commitment using named legal and financial mechanisms.,Nature-Based Solutions,True,direct,Mitigation
sub,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.","Jointly fund a regional staff position to support conservation easements, farmer technical assistance, and regenerative agriculture education and certification.","Counties and/or County extension offices in the 5-county region should jointly fund a staff position to work across the entire region. This position could focus on the conservation easement program, provide technical expertise and advice for farmers and landowners, and create or manage regenerative agriculture education and certification programs.",NATURAL SYSTEMS,This is an explicit funding and staffing commitment under the farmland protection goal.,Nature-Based Solutions,True,indirect,Mitigation
sub,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.",Work with developers to design new communities on prime farmland soils as agrihoods integrating agriculture and working farms.,"Work with developers to encourage new communities being built on prime farmland soils to be designed as 'agrihoods"" - communities that integrate agriculture and working farms into housing developments. 65",NATURAL SYSTEMS,This is a specific land-use design intervention under the farmland goal.,Nature-Based Solutions,False,indirect,
sub,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.",Reevaluate agricultural tax exemptions to encourage regenerative practices and provide additional City incentives for landowners using carbon-sequestering practices.,"Work with Travis County to reevaluate and update the requirements for the Agricultural Tax Exemption to encourage regenerative practices and make more ecologically desirable exemptions, like the wildlife exemption, more appealing and easier to obtain.

Provide an additional City incentive to landowners who receive the county tax exemption to use regenerative agriculture or similar practices that promote carbon sequestration, limit compaction, prevent erosion, conserve water, and reduce nutrient runoff.",NATURAL SYSTEMS,This is a concrete tax-policy and incentive reform tied explicitly to carbon sequestration and soil/water outcomes.,Nature-Based Solutions,True,direct,Mitigation
sub,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.","Support farmers, especially farmers of color, with direct financial assistance for regenerative agriculture, including micro-grants, down payment support, and solar partnerships.","Support farmers in the 5-county region who want to implement carbon-related soil programs or regenerative agricultural practices by providing direct financial assistance, specifically for farmers of color.

Provide City-funded micro-grants to help cover startup costs for regenerative agriculture or conservation irrigation equipment for small-scale and local farmers.

Create a down payment support program for small-scale and local farmers and consider potential requirements for loan forgiveness.",NATURAL SYSTEMS,This is an explicit financial assistance package under the farmland goal.,Nature-Based Solutions,True,direct,Mitigation
sub,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.","Provide farmers, especially farmers of color, access to land and shared resources through merchant associations, landowner-farmer partnerships, incubators, and public land leasing.","Support farmers who want to start regenerative agricultural practices by providing access to land and other necessary resources, specifically prioritizing farmers of color.

Create a program that facilitates or mediates partnerships between private and public landowners who may not be actively working their lands and farmers using regenerative agriculture practices.",NATURAL SYSTEMS,This is a concrete resource-access and land-access intervention under the farmland goal.,Nature-Based Solutions,False,indirect,Mitigation
sub,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.","Expand use of locally generated compost through farmer partnerships, free compost for regenerative farmers, education, and City project requirements.","Expand the use of compost generated by local composting programs.

Provide free compost to farmers participating in carbon-related soil programs or regenerative agricultural practices. The Marin Carbon Project could serve as an example.

Work with City departments that operate with a heavy capital improvement planning workload to require the use of local compost on project sites.",NATURAL SYSTEMS,This is a concrete compost-use expansion policy with free provision and procurement requirements.,Nature-Based Solutions,True,direct,Mitigation
sub,"By 2030, protect 500,000 acres of farmland from development in the five-county region through legal protections or regenerative agriculture programs.","Create and support agriculture-specific job creation and youth programs to build the next generation of farmers, especially aspiring farmers of color.","Encourage a fundamental change in the next generation of farmers by creating and supporting agriculture-specific jobs creation programs and working lands-specific youth programs - especially for aspiring farmers of color.

Integrate sustainable agriculture into secondary and high school programs, including a track for the Austin Independent School District's Career and Technical Education program and Austin Community College's Sustainable Agriculture program.",NATURAL SYSTEMS,This is a specific workforce and education intervention under the farmland goal.,Nature-Based Solutions,False,indirect,
parent,,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.","Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.",NATURAL SYSTEMS,"This is a quantified canopy target with multiple listed strategies beneath it, so it is a parent policy.",Nature-Based Solutions,False,direct,Adaptation
sub,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.","Adopt a no net loss policy for tree canopy on public lands, with canopy targets by land type and replacement requirements for removed trees.","Adopt a 'no net loss' policy for tree canopy on public lands.

Using the 50% citywide goal as an average, create canopy cover target goals for different public land types, such as active use, corridor, cultural/historic, mixed-use, natural area, passive use, special use, etc.

Require tree canopy replacement for any necessary tree removal on public lands.",NATURAL SYSTEMS,This is a clear regulatory and target-setting commitment for public lands.,Nature-Based Solutions,False,direct,Adaptation
sub,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.","Increase tree protections and landscape regulations for private development, including documentation, maintenance requirements, enforcement, and reforestation participation.","Promote no net loss of tree canopy on private developments by increasing tree protections and landscape regulation or working with developers and homeowner's associations to create incentives.

Require new developments to document tree canopy cover in the City's geographic information system database for subdivisions and site plans.

Require or incentivize new developments to participate in reforestation projects if a subdivision or site plan contains Critical Water Quality Zones or floodplains or if the overall canopy cover for a project is expected to be less than 50%.",NATURAL SYSTEMS,This is a concrete regulatory and incentive package for private development canopy protection.,Nature-Based Solutions,False,direct,Adaptation
sub,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.","Increase City funding and grants for community tree planting, tree care, and reforestation focused on low-income communities and communities of color.","Increase City funding for community tree-planting programs focused on low-income communities and communities of color.

Provide additional funding and grants for community-led, neighborhood-scale tree planting, tree care, water quality, and soil health programs.",NATURAL SYSTEMS,This is an explicit funding and grant commitment for equitable canopy expansion.,Nature-Based Solutions,True,direct,Adaptation
sub,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.",Increase tree canopy in road rights-of-way and transit corridors to improve residents' resilience to extreme heat.,"Work with the Austin Transportation Department, Capital Metro, Corridor Planning Office, and Forestry Division to increase tree canopy in road rights-of-way, especially along transit routes and stops, to increase residents' resilience to extreme heat. Consider ridership numbers, urban space quality, heat levels, and expected wait times when prioritizing tree planting at transit stops.",NATURAL SYSTEMS,This is a concrete tree-planting intervention explicitly tied to extreme heat resilience.,Nature-Based Solutions,False,direct,Adaptation
sub,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.",Provide technical and financial assistance for tree planting and care on private and non-City public lands in low-income communities and communities of color.,"Create a tree, water and soil management, and resilience guide for various types of private property. Provide City technical and financial assistance for tree planting and care for residents and small businesses in low-income communities and communities of color to ensure long-term health and tree canopy benefits in Austin neighborhoods.",NATURAL SYSTEMS,This is a concrete assistance program with explicit financial support.,Nature-Based Solutions,True,direct,Adaptation
sub,"Achieve at least 50% citywide tree canopy cover by 2050, focusing on increasing canopy cover equitably.","Add tree maintenance to the Minor Home Repair Grants Program and provide grants for tree care to neighborhood groups, residents, and small businesses in priority communities.","Add tree maintenance and care to the City's Minor Home Repair Grants Program.

Provide City-funded grants to homeowner's associations, neighborhood groups, residents, and small businesses in low-income communities and communities of color to help cover expenses related to tree care.",NATURAL SYSTEMS,This is an explicit grant-based financial support policy for tree care.,Nature-Based Solutions,True,indirect,Adaptation
parent,,"By 2030, include all City-owned lands under a management plan that results in neutral or negative carbon emissions and maximizes community co-benefits.","By 2030, include all City-owned lands under a management plan that results in neutral or negative carbon emissions and maximizes community co-benefits.",NATURAL SYSTEMS,"This is a quantified deadline-based land management goal with multiple listed strategies beneath it, so it is a parent policy.",Nature-Based Solutions,False,direct,Mitigation
