location,gt_index,ext_index,gt_policy,gt_category,gt_role,produced_policy,produced_category,produced_role,grade,similarity,statement_match,role_match,category_match,reasoning
Chicago_US,32,37,"Chicago will aggregate 5,000 megawatts of clean renewable energy within a 250-mile radius of Chicago by 2030.",Mitigation,sub,"Aggregate 5,000 megawatts of clean renewable energy within a 250-mile radius of Chicago by 2030.",Mitigation,sub,1,0.9377,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, geography, and deadline: 5,000 megawatts of clean renewable energy within a 250-mile radius of Chicago by 2030. Although the source excerpt is not provided, relative to the ground-truth this is a precise and complete match."
Chicago_US,33,38,Chicago will install 30 megawatts of clean renewable energy projects on City property by 2030.,Mitigation,sub,Install 30 megawatts of clean renewable energy projects on City property by 2030.,Mitigation,sub,1,0.8214,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, location, and deadline: installing 30 megawatts of clean renewable energy projects on City property by 2030. Although the source excerpt is not provided, relative to the ground-truth this is a precise and accurate match with no material omissions."
Chicago_US,34,39,Chicago will achieve 100% clean renewable energy communitywide by 2035.,Mitigation,sub,Achieve 100% clean renewable energy community-wide by 2035.,Mitigation,sub,1,0.7868,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: achieving 100% clean renewable energy communitywide/by the community by 2035. There is no meaningful loss of specificity or commitment strength; the hyphenation difference is immaterial."
Chicago_US,35,40,Strategy 2 under Pillar 4 commits Chicago to enable building and personal vehicle electrification.,Mitigation,parent,Enable building and personal vehicle electrification to reduce fossil-fuel combustion.,Mitigation,parent,1,0.6375,True,True,True,"The extracted policy matches the ground-truth policy in scope and commitment: both state that Chicago will enable building and personal vehicle electrification. The added phrase about reducing fossil-fuel combustion is consistent with the policy intent and does not materially change it. No source excerpt is provided to assess stronger specificity, but relative to the ground truth this is an accurate match."
Chicago_US,36,41,Chicago will enact policies that support electrified renovations and new construction by 2023.,Mitigation,sub,Enact policies by 2023 that support electrified renovations and new construction.,Mitigation,sub,1,0.798,True,True,True,"The extracted policy matches the ground-truth closely in scope, timing, and mechanism: it commits to enacting policies by 2023 that support electrified renovations and new construction. The wording is slightly more concise but preserves the same substantive commitment and deadline. No contradiction or missing key detail is present."
Chicago_US,37,42,Chicago will electrify 30% of total existing residential buildings by 2035.,Mitigation,sub,Electrify 30% of total existing residential buildings by 2035.,Mitigation,sub,1,0.7862,True,True,True,"The extracted policy matches the ground-truth exactly in target (30%), scope (total existing residential buildings), action (electrify), and deadline (by 2035). Although the source document excerpt is not provided, relative to the ground-truth this is a precise and accurate match with no loss of specificity or weakening of commitment."
Chicago_US,38,46,"Chicago will enable 2,500 new public passenger electric vehicle charging stations by 2035.",Mitigation,sub,"Enable 2,500 new public passenger electric vehicle charging stations by 2035, prioritizing low- and middle-income communities.",Mitigation,sub,0,0.7704,False,True,True,"The extraction correctly captures the core quantified commitment and deadline: enabling 2,500 new public passenger EV charging stations by 2035. However, it adds an extra prioritization detail about low- and middle-income communities that is not present in the ground-truth policy. With no source excerpt provided to verify that addition, the match is directionally correct but not exact."
Chicago_US,39,47,Strategy 3 under Pillar 4 commits Chicago to align building codes and standards with climate best practices.,Mitigation,parent,"Align building codes and standards with climate best practices, including green infrastructure and net-zero construction.",Mitigation,parent,0,0.639,False,True,True,"The extracted policy matches the general intent of the ground-truth: aligning building codes and standards with climate best practices. However, it adds specificity not present in the ground-truth ('including green infrastructure and net-zero construction') without source support, and no source excerpt is provided to verify those additions. Commitment strength is similar but the extraction is somewhat embellished rather than precisely matched."
Chicago_US,40,48,"Chicago will strengthen policies that support installation of green roofs and walls, tree planting, and other vegetative cover by 2023.",Nature-Based Solutions,sub,"Strengthen policies by 2023 that support green roofs and walls, tree planting, and other vegetative cover.",Nature-Based Solutions,sub,1,0.7912,True,True,True,"The extracted policy matches the ground-truth closely in scope, timing, and mechanism. It preserves the 2023 deadline, the commitment to strengthen policies, and the specific supported measures: green roofs and walls, tree planting, and other vegetative cover. The only omission is the subject 'Chicago,' but there is no substantive change to the policy content."
Chicago_US,41,49,Chicago will enable net-zero-carbon construction by 2040.,Mitigation,sub,Enable net-zero-carbon construction by 2040.,Mitigation,sub,1,0.7538,True,True,True,"The extracted policy matches the ground-truth exactly in core commitment and deadline: enabling net-zero-carbon construction by 2040. Although the source excerpt is not provided, relative to the ground truth there is no loss of specificity or change in commitment strength; omission of 'Chicago will' does not alter the policy meaning."
Chicago_US,42,50,Strategy 4 under Pillar 4 commits Chicago to decommission fossil power through a transition strategy.,Mitigation,parent,Decommission fossil power by developing an equitable transition strategy for fossil-fuel peaker plants.,Mitigation,parent,0,0.6394,False,True,True,"The extracted policy is directionally aligned with the ground-truth: both concern decommissioning fossil power via a transition strategy. However, it narrows the scope from the broader ground-truth commitment ('decommission fossil power') to only 'fossil-fuel peaker plants,' which may omit other fossil generation. With no source excerpt provided, this added specificity cannot be verified. The core mechanism (developing an equitable transition strategy) matches, but the scope mismatch prevents a full match."
Chicago_US,43,51,Chicago will develop a fossil-fuel plants transition strategy by 2024.,Adaptation,sub,Develop a fossil-fuel peaker plant transition strategy by 2024.,Mitigation,sub,0,0.7594,False,True,False,"The extracted policy is very close but narrows the scope from all 'fossil-fuel plants' in the ground truth to only 'fossil-fuel peaker plant[s].' It correctly preserves the core action ('develop a ... transition strategy') and deadline ('by 2024'), but the added 'peaker' qualifier changes the specificity and could exclude non-peaker fossil-fuel plants. With no source excerpt to verify whether 'peaker' is accurate, this is directionally correct but not an exact match."
Chicago_US,45,53,Chicago will ensure 150 megawatts of energy storage by 2025.,Mitigation,sub,Ensure 150 megawatts of energy storage by 2025.,Mitigation,sub,1,0.769,True,True,True,"The extracted policy matches the ground-truth exactly in target, quantity, and deadline: 150 megawatts of energy storage by 2025. Although the source excerpt is not provided, relative to the ground-truth this is a precise match with no loss of specificity or commitment."
Chicago_US,46,54,"Chicago will invest in 1,000 megawatts of demand response by 2024 and 3,000 megawatts by 2035.",Adaptation,sub,"Invest in or encourage 1,000 megawatts of demand response by 2030 and 3,000 megawatts by 2040.",Resource Efficiency,sub,-1,0.7731,False,True,False,"The extracted policy does not match the ground-truth on key specifics. It changes both deadlines from 2024 and 2035 to 2030 and 2040, respectively, which materially weakens and alters the commitment. It also softens the mechanism from a clear commitment to 'will invest in' to 'Invest in or encourage,' reducing commitment strength. While the general topic and megawatt figures are similar, the core targets and timing are incorrect."
Chicago_US,47,55,"Strategy 1 under Pillar 5 commits Chicago to collect relevant data on energy burden, water/soil quality, and air quality to support equitable climate action.",Adaptation,parent,"Collect relevant data on energy burden, water quality, soil quality, and air quality to guide equitable climate action.",Adaptation,parent,1,0.6718,True,True,True,"The extracted policy matches the ground-truth closely in scope and mechanism: it commits to collecting relevant data on energy burden, water quality, soil quality, and air quality to support/guide equitable climate action. The only minor variation is wording ('guide' vs. 'support') and splitting 'water/soil quality' into separate items, which does not change substance. No quantified targets or deadlines are present in the ground truth, so none are missing."
Chicago_US,48,56,Chicago will report energy burden by community area by 2023.,Adaptation,sub,Report energy burden by community area by 2023.,Resource Efficiency,sub,1,0.7339,True,True,False,"The extracted policy matches the ground-truth exactly in substance, specificity, and deadline: it commits to reporting energy burden by community area by 2023. Although the subject 'Chicago will' is omitted, the core commitment, target, and timing are fully preserved, and there is no contradiction or loss of meaning."
Chicago_US,49,57,Chicago will develop a water and soil quality measurement and mitigation strategy by 2023.,Adaptation,sub,Develop a water and soil quality measurement and mitigation strategy by 2023.,Adaptation,sub,1,0.7968,True,True,True,"The extracted policy matches the ground-truth policy in core commitment, specificity, and deadline: it commits to developing a water and soil quality measurement and mitigation strategy by 2023. The only omission is the actor ('Chicago'), but there is no contradiction or loss of substantive policy meaning."
Chicago_US,50,58,Chicago will establish a robust outdoor air quality monitoring network by 2025.,Adaptation,sub,Establish a robust outdoor air quality monitoring network by 2025.,Adaptation,sub,1,0.7949,True,True,True,"The extracted policy matches the ground-truth exactly in commitment, scope, and deadline: establishing a robust outdoor air quality monitoring network by 2025. Although the subject 'Chicago' is omitted, there is no change to the policy substance, and no conflicting or hallucinated detail is introduced."
Chicago_US,51,59,"Strategy 2 under Pillar 5 commits Chicago to enable data-driven decision-making by integrating equity, resilience, and quality-of-life metrics into planning.",Adaptation,parent,"Enable data-driven decision-making by integrating equity, health, climate, and resilience criteria into planning and budgeting.",Adaptation,parent,0,0.6409,False,True,True,"The extracted policy is directionally aligned with the ground-truth: both center on enabling data-driven decision-making by integrating equity and resilience-related metrics/criteria into planning. However, it is not an exact match in specificity or accuracy. The ground-truth specifically mentions integrating 'equity, resilience, and quality-of-life metrics into planning,' while the extraction changes this to 'equity, health, climate, and resilience criteria into planning and budgeting.' This introduces additional elements ('health,' 'climate,' and 'budgeting') not evidenced by the ground-truth and omits 'quality-of-life metrics.' With no source excerpt provided to verify these changes, the extraction appears partially correct but imprecise rather than fully matching."
Chicago_US,52,60,Chicago will publish clean energy just transition metrics by 2022.,Adaptation,sub,Publish clean energy just transition metrics by 2022.,Mitigation,sub,1,0.7802,True,True,False,"The extracted policy matches the ground-truth exactly in substance, target, and deadline: it commits to publishing clean energy just transition metrics by 2022. The omission of the actor ('Chicago') does not materially change the policy content given the phrasing otherwise aligns fully."
Chicago_US,53,61,Chicago will integrate community resilience and climate justice criteria into department-level strategic planning and annual budget setting by 2023.,Adaptation,sub,Integrate community resilience and climate justice criteria into department-level strategic planning and annual budget setting by 2023.,Adaptation,sub,1,0.8298,True,True,True,"The extracted policy matches the ground-truth policy in scope, deadline, and mechanism. It preserves the specific action—integrating community resilience and climate justice criteria into department-level strategic planning and annual budget setting—and includes the 2023 deadline. The omission of 'Chicago will' does not materially change the commitment."
Chicago_US,54,62,"Chicago will develop a Heat Vulnerability Index and integrate it into planning and development, community safety, and public health planning processes beginning in 2023.",Adaptation,sub,"Develop a Heat Vulnerability Index and integrate it into planning, community safety, and public health processes beginning in 2023.",Adaptation,sub,1,0.7973,True,True,True,"The extracted policy matches the ground-truth closely in commitment, mechanism, and timing. It correctly captures development of a Heat Vulnerability Index, its integration into planning, community safety, and public health processes, and the start date of 2023. The only minor omission is 'development' after 'planning,' but this does not materially change the scope or specificity."
Chicago_US,55,63,Chicago will publish citywide and community-level quality-of-life metrics on equity and sustainability by 2023.,Adaptation,sub,Publish citywide and community-level quality-of-life metrics on equity and sustainability by 2023 and report them annually.,Adaptation,sub,0,0.8021,False,True,True,"The extracted policy correctly captures the core commitment to publish citywide and community-level quality-of-life metrics on equity and sustainability by 2023, matching the target and deadline in the ground truth. However, it adds an extra requirement to 'report them annually,' which is not present in the ground-truth policy and cannot be verified from the source excerpt because no source text is provided. This makes it directionally correct but not an exact match."
Chicago_US,56,64,Chicago will assess and optimize community-level emergency management strategies related to climate preparedness by 2024.,Adaptation,sub,Assess and optimize community-level emergency management strategies related to climate preparedness by 2024.,Adaptation,sub,1,0.8378,True,True,True,"The extracted policy matches the ground-truth policy in scope, action, and deadline. It preserves the core commitment to assess and optimize community-level emergency management strategies related to climate preparedness, and includes the 2024 timeline. The omission of the subject 'Chicago' does not materially change the policy content in this evaluation context."
Chicago_US,57,65,Strategy 3 under Pillar 5 commits Chicago to enable community resiliency through community-led projects and hazard mitigation integration.,Adaptation,parent,Enable community resiliency through community-designed climate infrastructure and integration with hazard mitigation planning.,Adaptation,parent,1,0.6664,True,True,True,"The extracted policy closely matches the ground-truth in scope and mechanism. Both describe enabling community resiliency through community-led/designed projects and integrating with hazard mitigation planning. Although wording differs slightly ('community-designed climate infrastructure' vs. 'community-led projects'), the core commitment and delivery mechanism are preserved, and there is no contradiction. No source excerpt is provided to assess further specificity, but relative to the ground truth this is an accurate match."
Chicago_US,58,66,Chicago will resource community-led climate infrastructure projects by 2022.,Adaptation,sub,Resource community-led climate infrastructure projects by 2022.,Adaptation,sub,1,0.786,True,True,True,"The extracted policy matches the ground-truth policy in scope, timing, and action: it commits to resourcing community-led climate infrastructure projects by 2022. The omission of 'Chicago will' does not change the substantive commitment, and there is no contradiction or loss of specificity relative to the ground truth."
Chicago_US,59,67,Chicago will integrate community resiliency strategies with the City's hazard mitigation planning by 2023.,Adaptation,sub,Integrate community resiliency strategies with the City’s hazard mitigation planning by 2023.,Adaptation,sub,1,0.8309,True,True,True,"The extracted policy matches the ground-truth almost exactly in scope, commitment, and specificity. It preserves the core action (integrate community resiliency strategies with the City's hazard mitigation planning) and the deadline (by 2023). The omission of 'Chicago will' does not materially change the meaning or strength of the commitment."
Dakar_SN,4,0,Dakar will increase initiatives to protect populations against risks and disasters linked to extreme events and climate change.,Adaptation,sub,Make natural risk and disaster management operational and effective in Dakar.,Adaptation,parent,0,0.7208,False,False,True,"The extracted policy is directionally aligned with the ground-truth on disaster/climate risk management in Dakar, but it is less specific and weakens the scope. The ground-truth explicitly commits to increasing initiatives to protect populations against risks and disasters linked to extreme events and climate change. The extracted version only says to make risk and disaster management operational and effective, omitting protection of populations, the increase in initiatives, and the explicit linkage to extreme events and climate change. With no source excerpt provided, this is a partial but imprecise match rather than a full one."
Dakar_SN,0,8,Dakar will improve the living environment and public hygiene to strengthen people's resilience through adaptation measures.,Adaptation,parent,Improve Dakar's living environment and public hygiene to strengthen people's resilience.,Adaptation,parent,1,0.8706,True,True,True,"The extracted policy closely matches the ground-truth in scope and commitment: it preserves the core commitment to improve Dakar's living environment and public hygiene in order to strengthen people's resilience. The only omission is the phrase 'through adaptation measures,' but no source document excerpt is provided to verify whether that mechanism is explicitly required. Overall, this is a near-exact match with no contradiction or hallucination."
Dakar_SN,6,9,Dakar will increase urban green spaces by 150 hectares by 2030.,Adaptation,sub,Increase urban green spaces by 150 hectares in Dakar by 2030.,Nature-Based Solutions,sub,1,0.9211,True,True,False,"The extracted policy matches the ground-truth exactly in scope (Dakar), quantified target (150 hectares), and deadline (by 2030). Commitment content is equivalent, with only a trivial reordering of words and no loss of specificity."
Dakar_SN,3,13,Dakar will reduce the vulnerability of populations to heatwaves.,Adaptation,sub,Reduce the vulnerability of populations to heatwaves.,Adaptation,sub,1,0.7239,True,True,True,"The extracted policy matches the ground-truth policy exactly in scope and commitment: both state reducing the vulnerability of populations to heatwaves. There is no loss of meaning beyond omission of the location 'Dakar,' but the core commitment is otherwise identical. With no source excerpt provided, there is no evidence of contradiction or hallucination."
Dakar_SN,5,14,Dakar will reduce air pollutants by 2030 to improve air quality and lower the rate of respiratory disease.,Mitigation,sub,Reduce air pollutants by 2030 to improve air quality and lower respiratory disease rates.,Resource Efficiency,sub,1,0.7303,True,True,False,"The extracted policy matches the ground-truth in scope, timeline, and intent: reducing air pollutants by 2030 to improve air quality and reduce respiratory disease. It preserves the same commitment and outcome with only negligible wording differences ('lower the rate of respiratory disease' vs. 'lower respiratory disease rates'). No source excerpt is provided to identify any contradiction."
Dakar_SN,9,20,Dakar has set a target to reduce GHG emissions by 54% by 2050.,Mitigation,individual,Reduce Dakar's GHG emissions by 54% by 2050.,Mitigation,individual,1,0.8829,True,True,True,"The extracted policy matches the ground-truth exactly in target (54% reduction), subject (Dakar's GHG emissions), and deadline (by 2050). Although the source document excerpt is not provided, relative to the ground-truth this is a precise and accurate match with no material omissions or contradictions."
Dakar_SN,10,21,Dakar has set a target to reduce the energy bill in its built heritage by 75% by 2050.,Mitigation,individual,Reduce the energy bill of Dakar's built municipal heritage by 75% by 2050.,Resource Efficiency,individual,1,0.9005,True,True,False,"The extracted policy matches the ground-truth on the quantified target (75%), metric (energy bill reduction), jurisdiction/scope (Dakar’s built heritage/municipal built heritage), and deadline (by 2050). The added word 'municipal' slightly narrows scope but remains consistent with 'built heritage' in this context and does not materially change the commitment. No source excerpt is provided to identify any contradiction."
Dakar_SN,7,22,Dakar will increase areas of ecological urban agriculture and access to better quality agricultural products by 2030 to strengthen food security.,Adaptation,sub,Increase the share of renewable energy in Dakar's energy mix to at least 65% by 2050.,Mitigation,individual,-1,0.6273,False,False,False,"The extracted policy does not match the ground-truth policy in sector, target, or timeline. Ground truth is about expanding ecological urban agriculture and improving access to higher-quality agricultural products by 2030 to strengthen food security. The extraction instead claims a renewable energy target of 65% by 2050, which is unrelated and appears hallucinated relative to the stated policy."
Dakar_SN,11,27,Dakar aims to increase the share of LEDs to 75% of total street lighting lamps by 2050.,Resource Efficiency,individual,Increase LEDs to 75% of total street-lighting lamps by 2050.,Resource Efficiency,individual,1,0.7702,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: increasing LEDs to 75% of total street-lighting lamps by 2050. It preserves the quantified target and timing with no material loss of specificity. Although the source excerpt is not provided, relative to the ground truth this is an exact match."
Dakar_SN,12,33,Dakar aims to increase the modal share of BRT to 20% and TER to 15% by 2050.,Mitigation,individual,Increase modal shares of BRT to 20% and TER to 15% by 2050.,Mitigation,individual,1,0.7651,True,True,True,"The extracted policy matches the ground-truth exactly in quantified targets (BRT 20%, TER 15%) and deadline (by 2050). The only minor omission is the introductory framing 'Dakar aims to,' but the core commitment and specificity are fully preserved."
Dakar_SN,13,36,Dakar aims to increase the share of new households in transit-oriented development to 25% by 2050.,Mitigation,individual,Increase the share of new households in transit-oriented development to 25% by 2050.,Resource Efficiency,individual,1,0.7841,True,True,False,"The extracted policy matches the ground-truth exactly in target, scope, and deadline: increasing the share of new households in transit-oriented development to 25% by 2050. Although the source excerpt is not provided, relative to the ground-truth this is a precise and accurate match with no material omission or contradiction."
Dakar_SN,14,40,Dakar aims for 50% of organic waste and 30% of garden waste to be composted by 2050.,Mitigation,individual,Compost 50% of organic waste and 30% of garden waste by 2050.,Resource Efficiency,individual,1,0.7954,True,True,False,"The extracted policy matches the ground-truth on the quantified targets (50% of organic waste, 30% of garden waste) and the deadline (by 2050). It preserves the same core commitment to composting these waste streams. The omission of 'Dakar aims for' slightly shortens the framing, but does not materially change the policy content or specificity."
Dakar_SN,15,41,Dakar aims for 32% of wastewater treatment to be done through activated sludge treatment by 2050.,Adaptation,individual,Treat 32% of wastewater through activated sludge treatment by 2050.,Resource Efficiency,individual,1,0.7965,True,True,False,"The extracted policy matches the ground-truth exactly in target (32% of wastewater), mechanism (activated sludge treatment), and deadline (by 2050). The only minor omission is the subject/location 'Dakar aims,' but there is no contradiction and the policy content itself is fully aligned."
Dakar_SN,1,42,"Dakar will strengthen networks for observing, measuring and collecting climate, coastal and urban pollution data.",Adaptation,sub,Upgrade the City of Dakar to access climate finance.,Adaptation,parent,-1,0.6145,False,False,True,"The extracted policy does not match the ground-truth policy. The ground truth is about strengthening Dakar’s monitoring and data collection networks for climate, coastal, and urban pollution. The extracted policy instead refers to upgrading the city to access climate finance, which is a different objective and mechanism. With no source excerpt provided to support the extraction, this is a non-match rather than a vague partial match."
Dakar_SN,8,45,Dakar will increase the proportion of infrastructure adapted and resilient to climate risks.,Adaptation,sub,Establish autonomous financing mechanisms for Dakar's risks and vulnerabilities.,Adaptation,sub,-1,0.6619,False,True,True,"The extracted policy does not match the ground-truth policy. The ground truth is about increasing the proportion of infrastructure that is adapted and resilient to climate risks, i.e., an infrastructure resilience outcome. The extracted policy instead refers to establishing autonomous financing mechanisms for risks and vulnerabilities, which is a different mechanism/policy area and does not capture the infrastructure adaptation commitment. With no source excerpt provided, there is no basis to infer equivalence."
Dakar_SN,2,52,Dakar will reduce the number of people vulnerable to the effects of climate change through awareness-raising and communication.,Adaptation,sub,Create and run Climate Clubs in Dakar schools and sporting and cultural associations.,Adaptation,individual,0,0.5817,False,False,True,"The extracted policy is directionally related to the ground-truth because creating Climate Clubs in schools and associations could serve awareness-raising and communication about climate change. However, it is more specific to one implementation mechanism and does not capture the full ground-truth commitment of reducing the number of people vulnerable to climate change through awareness-raising and communication. Without the broader adaptation outcome or explicit link to reducing vulnerability, the match is only partial."
Geneva_CH,0,0,The City of Geneva commits to reducing greenhouse gas emissions by 60% by 2030 and achieving carbon neutrality by 2050.,Mitigation,individual,Reduce greenhouse gas emissions by 60% by 2030 and achieve carbon neutrality by 2050.,Mitigation,individual,1,0.7271,True,True,True,"The extracted policy matches the ground-truth exactly in target and timeline: 60% greenhouse gas emissions reduction by 2030 and carbon neutrality by 2050. Although it omits the explicit actor ('The City of Geneva commits to'), the core commitment, quantified targets, and deadlines are fully preserved. No contradiction or material loss of specificity."
Hiroshima_JP,0,0,"Hiroshima City sets greenhouse gas reduction targets of 80% below FY2013 by FY2050, 30% below FY2013 by FY2030, and 5% below FY2013 by FY2020.",Mitigation,individual,"Reduce citywide greenhouse gas emissions by 5% by FY2020, 30% by FY2030, and 80% by FY2050 compared with FY2013.",Mitigation,individual,1,0.7654,True,True,True,"The extracted policy matches the ground-truth targets, deadlines, and baseline exactly: 5% by FY2020, 30% by FY2030, and 80% by FY2050 relative to FY2013. It preserves the scope as citywide greenhouse gas emissions and does not materially weaken the commitment. The only minor difference is phrasing ('reduce citywide greenhouse gas emissions' vs. 'sets greenhouse gas reduction targets'), which does not change the substantive policy content."
Hiroshima_JP,3,11,"Hiroshima City targets household fuel cell installations of 15,000 by FY2020 and 56,000 by FY2030.",Mitigation,individual,"Increase household adoption of fuel cells, batteries, Top Runner appliances, and LED lighting, including targets of 15,000 household fuel cells by FY2020 and 56,000 by FY2030.",Resource Efficiency,sub,1,0.7239,True,False,False,"The extracted policy matches the ground-truth on the key quantified targets and deadlines for household fuel cell installations: 15,000 by FY2020 and 56,000 by FY2030. It preserves the same policy scope for the fuel cell commitment. Although it adds other measures (batteries, Top Runner appliances, LED lighting) not present in the ground-truth, this does not contradict the stated fuel cell target. Commitment strength is slightly paraphrased as 'increase household adoption' rather than 'targets,' but the specific numeric targets and timelines are captured accurately."
Hiroshima_JP,6,16,Hiroshima City targets LED lighting use in offices at 88.1% by FY2020 and almost 100% by FY2030.,Mitigation,individual,"Increase office use of LED lighting and BEMS, targeting 88.1% LED office lighting and 13% BEMS adoption by FY2020, and almost 100% LED lighting and 47% BEMS adoption by FY2030.",Resource Efficiency,sub,0,0.7202,False,False,False,"The extracted policy captures the LED office lighting targets accurately: 88.1% by FY2020 and almost 100% by FY2030, which matches the ground truth. However, it adds BEMS adoption targets (13% by FY2020 and 47% by FY2030) that are not present in the ground-truth policy. With no source excerpt provided to verify those additions, this is directionally related but over-extended beyond the reference policy, so it is not an exact match."
Hiroshima_JP,8,20,Hiroshima City targets next-generation vehicles to reach 19% of owned vehicles by FY2020 and 38% by FY2030.,Mitigation,individual,"Promote next-generation vehicles such as electric vehicles and clean diesel cars, targeting 19% ownership by FY2020 and 38% by FY2030.",Mitigation,sub,1,0.7132,True,False,True,"The extracted policy matches the ground-truth closely on the key quantified targets and deadlines: 19% by FY2020 and 38% by FY2030 for next-generation vehicle ownership. It preserves the same policy scope and commitment. The added examples ('electric vehicles and clean diesel cars') do not conflict with the ground-truth. Although the source excerpt is not provided, relative to the ground-truth this is an accurate and specific match."
Hiroshima_JP,10,23,"Hiroshima City targets reducing waste generation to 826 g per person per day and waste incineration to 295,000 tons per year by FY2020.",Mitigation,individual,"Promote educational activities so citizens and businesses reduce waste and recycle, targeting waste of 826 g/person/day and incineration of 295,000 tons/year by FY2020.",Resource Efficiency,sub,1,0.7203,True,False,False,"The extracted policy matches the ground-truth targets and deadline exactly: 826 g/person/day of waste and 295,000 tons/year of incineration by FY2020. It preserves the core quantitative commitment. While it adds a mechanism ('promote educational activities so citizens and businesses reduce waste and recycle') not present in the ground-truth, this does not contradict the stated policy and the main scope, specificity, and timing align closely."
Hiroshima_JP,11,33,Hiroshima City targets cumulative dispersed power installations in city facilities of 1 by FY2020 and 8 by FY2030.,Mitigation,individual,"Promote and expand dispersed power systems as community energy resources and emergency power sources, targeting 1 installation in city facilities by FY2020 and 8 by FY2030.",Mitigation,sub,1,0.7014,True,False,True,The extracted policy matches the ground-truth target and deadlines exactly: 1 installation by FY2020 and 8 by FY2030 in city facilities. It also preserves the core policy scope of dispersed power installations. The added framing about community energy resources and emergency power sources does not conflict with the ground-truth and is consistent with a delivery/context mechanism rather than a contradiction. Specificity and commitment are effectively aligned with the reference.
Hiroshima_JP,12,34,Hiroshima City targets cumulative smart communities of 3 by FY2020 and 10 by FY2030.,Mitigation,individual,"Promote smart communities, hydrogen and other new-energy innovation, and eco-friendly city creation, targeting 3 smart communities by FY2020 and 10 by FY2030.",Mitigation,sub,1,0.7409,True,False,True,"The extracted policy captures the core quantified target and deadlines exactly: 3 smart communities by FY2020 and 10 by FY2030. It is directionally consistent with the ground-truth and preserves the main commitment. The added references to hydrogen, new-energy innovation, and eco-friendly city creation are extra context not present in the ground-truth, but they do not contradict it. Despite the source excerpt not being provided, the match to the stated ground-truth is specific and accurate."
Hiroshima_JP,13,47,"For government operations, Hiroshima City sets reduction targets for city-office greenhouse gas emissions of 5.1% below FY2013 by FY2020 and 30% below FY2013 by FY2030.",Mitigation,individual,Reduce greenhouse gas emissions from city government operations by 5.1% by FY2020 and 30% by FY2030 compared with FY2013.,Mitigation,individual,1,0.77,True,True,True,"The extracted policy matches the ground-truth closely in scope, targets, baseline, and deadlines: it covers city government/city-office operations, uses FY2013 as the baseline, and includes the 5.1% by FY2020 and 30% by FY2030 reduction targets. While it omits 'Hiroshima City' and the phrasing 'sets reduction targets,' there is no material loss of specificity or commitment relative to the ground truth."
Hiroshima_JP,5,50,"Hiroshima City targets cumulative adoption of Eco Action 21 and ISO14001 by offices at 500 by FY2020 and 1,000 by FY2030.",Mitigation,individual,Promote procurement of environmental goods under the Hiroshima City Green Purchase Policy.,Mitigation,sub,-1,0.6293,False,False,True,"The extracted policy does not match the ground-truth policy. The ground truth is a specific target for cumulative adoption of Eco Action 21 and ISO14001 by offices (500 by FY2020 and 1,000 by FY2030). The extracted policy instead describes promoting procurement of environmental goods under a Green Purchase Policy, which is a different mechanism and contains none of the target, timeline, or certification details."
Hiroshima_JP,4,55,Hiroshima City targets more than 80% household LED lighting adoption by 50% of citizens by FY2020 and almost 100% by FY2030.,Resource Efficiency,individual,Replace basically 50% of straight-tube fluorescent lighting older than 15 years with LED lighting in municipal facilities.,Resource Efficiency,sub,-1,0.573,False,False,True,"The extracted policy does not match the ground-truth policy in scope, target population, or commitment details. Ground truth is a household-level adoption target in Hiroshima City: more than 80% LED lighting adoption by 50% of citizens by FY2020 and almost 100% by FY2030. The extracted policy instead refers to replacing 50% of old straight-tube fluorescent lighting with LEDs in municipal facilities. This is a different sector (municipal facilities vs households/citizens), different metric, and different target, so there is no meaningful match."
Kuwait_KW,58,0,"Kuwait is implementing green belt and protected area expansion projects, including the Kuwait Green Wall Project, to reduce dust storm impacts by planting trees and shrubs along the border.",Nature-Based Solutions,individual,"Implement green belts, expand protected areas, and plant 315,000 trees along a 420 km Kuwait Green Wall to reduce dust storm impacts.",Nature-Based Solutions,individual,1,0.8702,True,True,True,"The extracted policy matches the ground-truth on scope and mechanism: green belts, protected area expansion, and the Kuwait Green Wall to reduce dust storm impacts through planting trees/shrubs along the border. It is also more specific, adding quantified details (315,000 trees, 420 km) that are consistent with the described project rather than changing its meaning. Commitment strength is aligned with the ground-truth's implementation framing. No contradiction is present."
Kuwait_KW,8,3,Develop adaptation and development plans for marine life and fisheries.,Adaptation,sub,Establish a regional database and information center to support fisheries management and aquaculture development.,Adaptation,sub,-1,0.5528,False,True,True,"The extracted policy does not match the ground-truth policy. The ground truth is about developing adaptation and development plans for marine life and fisheries, implying planning and adaptation measures. The extracted policy instead focuses on creating a regional database and information center for fisheries management and aquaculture development, which is a different mechanism and scope. Without source text, there is no evidence these are the same commitment."
